dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.151913,1.605361,5.220000,2.000000,0.000000,0.000000,3.178211
0.020000,2.111940,1.603906,5.260000,2.000000,0.000000,0.000000,3.177773
0.020000,2.071965,1.602468,5.300000,2.000000,0.000000,0.000000,3.177323
0.020000,2.031991,1.601048,5.340000,2.000000,0.000000,0.000000,3.176863
0.020000,1.992015,1.599647,5.380000,2.000000,0.000000,0.000000,3.176392
0.020000,1.952039,1.598265,5.420000,2.000000,0.000000,0.000000,3.175910
0.020000,1.912062,1.596902,5.460000,2.000000,0.000000,0.000000,3.175416
0.020000,1.872085,1.595560,5.500000,2.000000,0.000000,0.000000,3.174912
0.020000,1.832107,1.594237,5.540000,2.000000,0.000000,0.000000,3.174397
0.020000,1.792128,1.592936,5.580000,2.000000,0.000000,0.000000,3.173871
0.020000,1.752148,1.591656,5.620000,2.000000,0.000000,0.000000,3.173334
0.020000,1.712168,1.590397,5.660000,2.000000,0.000000,0.000000,3.172786
0.020000,1.672187,1.589161,5.700000,2.000000,0.000000,0.000000,3.172227
0.020000,1.632206,1.587947,5.740000,2.000000,0.000000,0.000000,3.171657
0.020000,1.592223,1.586756,5.780000,2.000000,0.000000,0.000000,3.171076
0.020000,1.552240,1.585589,5.820000,2.000000,0.000000,0.000000,3.170484
0.020000,1.512257,1.584445,5.860000,2.000000,0.000000,0.000000,3.169881
0.020000,1.472272,1.583326,5.900000,2.000000,0.000000,0.000000,3.169267
0.020000,1.432287,1.582232,5.940000,2.000000,0.000000,0.000000,3.168642
0.020000,1.392302,1.581163,5.980000,2.000000,0.000000,0.000000,3.168007
0.020000,1.352315,1.580119,6.020000,2.000000,0.000000,0.000000,3.167360
0.020000,1.312328,1.579102,6.060000,2.000000,0.000000,0.000000,3.166702
0.020000,1.272341,1.578111,6.100000,2.000000,0.000000,0.000000,3.166034
0.020000,1.232352,1.577147,6.140000,2.000000,0.000000,0.000000,3.165354
0.020000,1.192363,1.576210,6.180000,2.000000,0.000000,0.000000,3.164664
0.020000,1.152373,1.575301,6.220000,2.000000,0.000000,0.000000,3.163962
0.020000,1.112423,1.574422,6.259960,1.995987,-0.200642,-10.032079,3.163250
0.020000,1.072753,1.573577,6.299639,1.971974,-1.200642,-50.000000,3.162533
0.020000,1.033721,1.572773,6.338679,1.931974,-2.000000,-39.967921,3.161817
0.020000,0.995490,1.572013,6.376918,1.891974,-2.000000,0.000000,3.161105
0.020000,0.958057,1.571296,6.414358,1.851974,-2.000000,0.000000,3.160398
0.020000,0.921424,1.570620,6.450997,1.811974,-2.000000,0.000000,3.159697
0.020000,0.885590,1.569983,6.486837,1.771974,-2.000000,0.000000,3.159003
0.020000,0.850555,1.569385,6.521876,1.731974,-2.000000,0.000000,3.158315
0.020000,0.816321,1.568825,6.556116,1.691974,-2.000000,-0.000000,3.157636
0.020000,0.782885,1.568299,6.589555,1.651974,-2.000000,0.000000,3.156964
0.020000,0.750249,1.567808,6.622195,1.611974,-2.000000,0.000000,3.156301
0.020000,0.718413,1.567350,6.654034,1.571974,-2.000000,0.000000,3.155647
0.020000,0.687377,1.566924,6.685074,1.531974,-2.000000,0.000000,3.155004
0.020000,0.657140,1.566528,6.715313,1.491974,-2.000000,0.000000,3.154370
0.020000,0.627703,1.566161,6.744753,1.451974,-2.000000,-0.000000,3.153747
0.020000,0.599065,1.565822,6.773392,1.411974,-2.000000,0.000000,3.153135
0.020000,0.571227,1.565509,6.801232,1.371974,-2.000000,0.000000,3.152535
0.020000,0.544189,1.565221,6.828271,1.331974,-2.000000,0.000000,3.151948
0.020000,0.517951,1.564957,6.854511,1.291974,-2.000000,0.000000,3.151373
0.020000,0.492513,1.564715,6.879950,1.251974,-2.000000,0.000000,3.150811
0.020000,0.467874,1.564495,6.904590,1.211974,-2.000000,-0.000000,3.150262
0.020000,0.444036,1.564294,6.928429,1.171974,-2.000000,0.000000,3.149727
0.020000,0.420997,1.564113,6.951469,1.131974,-2.000000,0.000000,3.149207
0.020000,0.398758,1.563949,6.973708,1.091974,-2.000000,0.000000,3.148701
0.020000,0.377319,1.563802,6.995148,1.051974,-2.000000,0.000000,3.148210
0.020000,0.356680,1.563670,7.015787,1.011974,-2.000000,0.000000,3.147735
