dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.617059,1.967386,3.746526,1.999670,-0.008216,-0.000005,3.186729
0.020000,3.577110,1.965582,3.786516,1.999505,-0.008216,0.000006,3.186696
0.020000,3.537163,1.963780,3.826503,1.999341,-0.008216,-0.000014,3.186652
0.020000,3.497220,1.961980,3.866487,1.999177,-0.008216,0.000015,3.186597
0.020000,3.457281,1.960183,3.906467,1.999012,-0.008217,-0.000026,3.186531
0.020000,3.417344,1.958388,3.946444,1.998848,-0.008216,0.000025,3.186454
0.020000,3.377410,1.956597,3.986418,1.998684,-0.008217,-0.000041,3.186367
0.020000,3.337480,1.954810,4.026388,1.998520,-0.008216,0.000038,3.186268
0.020000,3.297553,1.953027,4.066355,1.998355,-0.008217,-0.000057,3.186158
0.020000,3.257628,1.951249,4.106319,1.998191,-0.008216,0.000053,3.186038
0.020000,3.217707,1.949477,4.146279,1.998026,-0.008218,-0.000075,3.185906
0.020000,3.177789,1.947709,4.186237,1.997862,-0.008216,0.000070,3.185763
0.020000,3.137874,1.945948,4.226191,1.997698,-0.008218,-0.000095,3.185610
0.020000,3.097962,1.944193,4.266141,1.997533,-0.008217,0.000088,3.185446
0.020000,3.058053,1.942446,4.306089,1.997369,-0.008219,-0.000116,3.185270
0.020000,3.018147,1.940705,4.346033,1.997205,-0.008217,0.000108,3.185084
0.020000,2.978243,1.938973,4.385973,1.997040,-0.008219,-0.000137,3.184886
0.020000,2.938343,1.937248,4.425911,1.996876,-0.008217,0.000129,3.184678
0.020000,2.898446,1.935532,4.465845,1.996712,-0.008220,-0.000160,3.184459
0.020000,2.858551,1.933826,4.505776,1.996547,-0.008217,0.000150,3.184229
0.020000,2.818660,1.932129,4.545704,1.996383,-0.008221,-0.000182,3.183988
0.020000,2.778771,1.930442,4.585628,1.996219,-0.008217,0.000171,3.183736
0.020000,2.738885,1.928765,4.625549,1.996054,-0.008221,-0.000203,3.183472
0.020000,2.699002,1.927099,4.665467,1.995890,-0.008217,0.000192,3.183198
0.020000,2.659122,1.925445,4.705382,1.995725,-0.008222,-0.000224,3.182913
0.020000,2.619245,1.923802,4.745293,1.995561,-0.008218,0.000212,3.182618
0.020000,2.579370,1.922171,4.785201,1.995396,-0.008223,-0.000243,3.182311
0.020000,2.539498,1.920553,4.825105,1.995232,-0.008218,0.000230,3.181993
0.020000,2.499629,1.918948,4.865007,1.995068,-0.008223,-0.000259,3.181664
0.020000,2.459763,1.917356,4.904905,1.994903,-0.008218,0.000247,3.181324
0.020000,2.419899,1.915779,4.944800,1.994739,-0.008224,-0.000272,3.180973
0.020000,2.380038,1.914215,4.984691,1.994574,-0.008218,0.000260,3.180612
0.020000,2.340180,1.912667,5.024579,1.994410,-0.008224,-0.000275,3.180239
0.020000,2.300325,1.911133,5.064464,1.994246,-0.008219,0.000249,3.179855
0.020000,2.260472,1.909615,5.104346,1.994081,-0.008224,-0.000253,3.179461
0.020000,2.220622,1.908114,5.144224,1.993917,-0.008219,0.000229,3.179055
0.020000,2.180775,1.906629,5.184099,1.993752,-0.008224,-0.000228,3.178639
0.020000,2.140930,1.905160,5.223971,1.993588,-0.008220,0.000206,3.178211
0.020000,2.101088,1.903709,5.263839,1.993423,-0.008224,-0.000200,3.177773
0.020000,2.061248,1.902276,5.303705,1.993259,-0.008220,0.000181,3.177323
0.020000,2.021412,1.900861,5.343566,1.993094,-0.008224,-0.000169,3.176863
0.020000,1.981578,1.899465,5.383425,1.992930,-0.008221,0.000155,3.176392
0.020000,1.941746,1.898088,5.423280,1.992766,-0.008223,-0.000137,3.175910
0.020000,1.901917,1.896731,5.463132,1.992601,-0.008221,0.000128,3.175416
0.020000,1.862091,1.895393,5.502981,1.992437,-0.008223,-0.000104,3.174912
0.020000,1.822267,1.894076,5.542827,1.992272,-0.008221,0.000101,3.174397
0.020000,1.782446,1.892780,5.582669,1.992108,-0.008222,-0.000070,3.173871
0.020000,1.742628,1.891504,5.622508,1.991943,-0.008221,0.000075,3.173334
0.020000,1.702812,1.890251,5.662343,1.991779,-0.008221,-0.000036,3.172786
0.020000,1.662999,1.889020,5.702176,1.991615,-0.008220,0.000050,3.172227
0.020000,1.623188,1.887811,5.742005,1.991450,-0.008220,-0.000002,3.171657
0.020000,1.583380,1.886626,5.781830,1.991286,-0.008220,0.000027,3.171076
0.020000,1.543574,1.885464,5.821653,1.991121,-0.008219,0.000029,3.170484
0.020000,1.503771,1.884325,5.861472,1.990957,-0.008219,0.000007,3.169881
0.020000,1.463971,1.883211,5.901288,1.990793,-0.008218,0.000058,3.169267
0.020000,1.424174,1.882122,5.941100,1.990628,-0.008218,-0.000009,3.168642
0.020000,1.384378,1.881058,5.980909,1.990464,-0.008217,0.000084,3.168007
0.020000,1.344586,1.880019,6.020715,1.990300,-0.008217,-0.000020,3.167360
0.020000,1.304796,1.879007,6.060518,1.990135,-0.008215,0.000105,3.166702
0.020000,1.265009,1.878021,6.100318,1.989971,-0.008215,-0.000025,3.166034
0.020000,1.225224,1.877062,6.140114,1.989807,-0.008213,0.000121,3.165354
0.020000,1.185442,1.876130,6.179907,1.989643,-0.008213,-0.000023,3.164664
0.020000,1.145663,1.875226,6.219696,1.989478,-0.008211,0.000132,3.163962
0.020000,1.105926,1.874351,6.259443,1.987318,-0.107992,-4.989048,3.163250
0.020000,1.066471,1.873511,6.298907,1.973218,-0.705004,-29.850594,3.162533
0.020000,1.027655,1.872712,6.337731,1.941228,-1.599524,-44.726009,3.161817
0.020000,0.989636,1.871956,6.375757,1.901297,-1.996565,-19.852060,3.161105
0.020000,0.952416,1.871243,6.412985,1.861375,-1.996095,0.023509,3.160398
0.020000,0.915993,1.870571,6.449414,1.821462,-1.995634,0.023022,3.159697
0.020000,0.880367,1.869938,6.485045,1.781558,-1.995182,0.022601,3.159003
0.020000,0.845539,1.869344,6.519879,1.741664,-1.994740,0.022100,3.158315
0.020000,0.811508,1.868786,6.553914,1.701777,-1.994306,0.021718,3.157636
0.020000,0.778274,1.868264,6.587152,1.661900,-1.993880,0.021309,3.156964
0.020000,0.745837,1.867776,6.619593,1.622030,-1.993479,0.020045,3.156301
0.020000,0.714197,1.867321,6.651236,1.582169,-1.993062,0.020844,3.155647
0.020000,0.683353,1.866897,6.682082,1.542315,-1.992685,0.018874,3.155004
0.020000,0.653307,1.866504,6.712132,1.502470,-1.992293,0.019552,3.154370
0.020000,0.624056,1.866139,6.741384,1.462631,-1.991921,0.018614,3.153747
0.020000,0.595602,1.865802,6.769840,1.422800,-1.991559,0.018090,3.153135
0.020000,0.567945,1.865491,6.797500,1.382976,-1.991206,0.017684,3.152535
0.020000,0.541083,1.865205,6.824363,1.343159,-1.990863,0.017121,3.151948
0.020000,0.515017,1.864942,6.850430,1.303348,-1.990541,0.016139,3.151373
